relative time,X Position (meters),Y Position (meters),AP1 FTM,AP1 RSSI,AP2 FTM,AP2 RSSI,AP3 FTM,AP3 RSSI,AP4 FTM,AP4 RSSI,AP5 FTM,AP5 RSSI,AP6 FTM,AP6 RSSI,AP7 FTM,AP7 RSSI,AP8 FTM,AP8 RSSI
86.27,8.86,6.51,265649,-65,245672,-64,152701,-44,242841,-83,250981,-66,168563,-50,380382,-82,218473,-52
86.28,8.86,6.51,265645,-65,245671,-64,151911,-44,242848,-83,250982,-66,168564,-50,380371,-82,218477,-52
86.3,8.86,6.51,265638,-65,245670,-64,153053,-44,242865,-83,250985,-66,168567,-50,380347,-82,218485,-52
86.33,8.86,6.51,265627,-65,245669,-64,153848,-44,242891,-83,250987,-66,168569,-50,380313,-82,218498,-52
86.34,8.86,6.51,265623,-65,245668,-64,154457,-44,242899,-83,250988,-66,168570,-50,380301,-82,218502,-52
86.35,8.86,6.51,265620,-65,245668,-64,153312,-44,242907,-83,250989,-66,168571,-50,380290,-82,218506,-52
89.97,8.86,6.51,264273,-65,245499,-64,153481,-44,245935,-83,251325,-66,168908,-50,376098,-82,220020,-52
89.99,8.86,6.51,264265,-65,250684,-64,153482,-44,245953,-83,251326,-66,168909,-50,376075,-82,220029,-52
90,8.86,6.51,264262,-65,254338,-64,153482,-44,245961,-83,251327,-66,168910,-50,376064,-82,220032,-52
90.01,8.86,6.51,264258,-65,246159,-64,153483,-44,245969,-83,251328,-66,168911,-50,376052,-82,220037,-52
90.03,8.86,6.51,264250,-65,256897,-64,153484,-44,245986,-83,251330,-66,168913,-50,376029,-82,220045,-52
90.05,8.86,6.51,264243,-65,248624,-65,153484,-44,246002,-83,251332,-66,168915,-50,376006,-82,220054,-52
90.06,8.86,6.51,264239,-65,248625,-65,153485,-44,246011,-83,251333,-66,168916,-50,375994,-82,220058,-52
90.07,8.86,6.51,264235,-65,248397,-65,153485,-44,246019,-83,251334,-66,168917,-50,375982,-82,220062,-52
90.08,8.86,6.51,264231,-65,247095,-64,153486,-44,246028,-83,251335,-66,168918,-50,375971,-82,220066,-52
90.09,8.86,6.51,264227,-65,258139,-64,153486,-44,246036,-83,251336,-66,168919,-50,375959,-82,220070,-52
90.1,8.86,6.51,264224,-65,246889,-64,153487,-44,246044,-83,251337,-66,168920,-50,375948,-82,220075,-52
90.11,8.86,6.51,264221,-65,246583,-64,153487,-44,246053,-83,251338,-66,168921,-50,375936,-82,220079,-52
90.12,8.86,6.51,264217,-65,248908,-64,153488,-44,246061,-83,251339,-66,168922,-50,375925,-82,220083,-52
90.14,8.86,6.51,264209,-65,247983,-65,153489,-44,246078,-83,251340,-66,168923,-50,375901,-82,220092,-52
90.15,8.86,6.51,264206,-65,247062,-65,153489,-44,246087,-83,251341,-66,168924,-50,375890,-82,220096,-52
90.16,8.86,6.51,264202,-65,246707,-64,153490,-44,246095,-83,251342,-66,168925,-50,375878,-82,220100,-52
90.17,8.86,6.51,264198,-65,246576,-64,153490,-44,246103,-83,251343,-66,168926,-50,375867,-82,220104,-52
90.19,8.86,6.51,264190,-65,253357,-64,153491,-44,246120,-83,251345,-66,168928,-50,375844,-82,220112,-52
90.2,8.86,6.51,264187,-65,246063,-64,153491,-44,246128,-83,251346,-66,168929,-50,375832,-82,220117,-52
90.21,8.86,6.51,264183,-65,249536,-64,153492,-44,246136,-83,251347,-66,168930,-50,375820,-82,220121,-52
90.22,8.86,6.51,264180,-65,258153,-64,153492,-44,246145,-83,251348,-66,168931,-50,375809,-82,220124,-52
90.23,8.86,6.51,264176,-65,259542,-65,153493,-44,246153,-83,251349,-66,168932,-50,375797,-82,220129,-52
90.24,8.86,6.51,264172,-65,248932,-65,153493,-44,246162,-83,251350,-66,168933,-50,375785,-82,220133,-52
90.25,8.86,6.51,264169,-65,247269,-65,153494,-44,246170,-83,251351,-66,168934,-50,375774,-82,220137,-52
90.26,8.86,6.51,264164,-65,248203,-65,153494,-44,246178,-83,251352,-66,168935,-50,375763,-82,220142,-52
90.27,8.86,6.51,264161,-65,248624,-64,153495,-44,246187,-83,251353,-66,168936,-50,375751,-82,220146,-52
90.28,8.86,6.51,264157,-65,254319,-64,153495,-44,246195,-83,251354,-66,168937,-50,375740,-82,220150,-52
90.3,8.86,6.51,264150,-65,247062,-64,153496,-44,246212,-83,251355,-66,168938,-50,375716,-82,220159,-52
90.32,8.86,6.51,264142,-65,247062,-65,153497,-44,246229,-83,251357,-66,168940,-50,375693,-82,220167,-52
90.34,8.86,6.51,264135,-65,246391,-65,153498,-44,246245,-83,251358,-66,168942,-50,375669,-82,220175,-52
90.35,8.86,6.51,264131,-65,245499,-65,153498,-44,246254,-83,251360,-66,168943,-50,375658,-82,220179,-52
90.36,8.86,6.51,264127,-65,245499,-65,153499,-44,246262,-83,251361,-66,168944,-50,375646,-82,220184,-52
90.37,8.86,6.51,264124,-65,245499,-65,153499,-44,246271,-83,251362,-66,168945,-50,375635,-82,220187,-52
90.38,8.86,6.51,264120,-65,245499,-64,153500,-44,246279,-83,251363,-66,168946,-50,375623,-82,220192,-52
90.39,8.86,6.51,264116,-65,256822,-64,153500,-44,246287,-83,251364,-66,168947,-50,375612,-82,220196,-52
90.4,8.86,6.51,264113,-65,233162,-65,153501,-44,246295,-83,251365,-66,168948,-50,375601,-82,220200,-52
90.42,8.86,6.51,264105,-65,255537,-64,153502,-44,246312,-83,251367,-66,168950,-50,375577,-82,220208,-52
90.43,8.86,6.51,264101,-65,255176,-65,153502,-44,246321,-83,251368,-66,168951,-50,375566,-82,220213,-52
90.45,8.86,6.51,264094,-65,248624,-64,153503,-44,246338,-83,251369,-66,168952,-50,375543,-82,220221,-52
90.46,8.86,6.51,264090,-65,252968,-64,153503,-44,246346,-83,251370,-66,168953,-50,375531,-82,220225,-52
90.47,8.86,6.51,264087,-65,264868,-65,153504,-44,246354,-83,251371,-66,168954,-50,375520,-82,220229,-52
90.48,8.86,6.51,264083,-65,256098,-65,153505,-44,246363,-83,251372,-66,168955,-50,375508,-82,220234,-52
90.5,8.86,6.51,264075,-65,252576,-65,153505,-44,246379,-83,251373,-66,168957,-50,375485,-82,220242,-52
90.51,8.86,6.51,264071,-65,258750,-65,153506,-44,246387,-83,251374,-66,168958,-50,375473,-82,220246,-52
90.52,8.86,6.51,264068,-65,247315,-65,153506,-44,246396,-83,251375,-66,168959,-50,375462,-82,220251,-52
90.53,8.86,6.51,264064,-65,248480,-64,153507,-44,246404,-83,251376,-66,168960,-50,375449,-82,220254,-52
90.54,8.86,6.51,264060,-65,245818,-64,153507,-44,246413,-83,251378,-66,168961,-50,375438,-82,220258,-52
90.55,8.86,6.51,264057,-65,256682,-64,153508,-44,246421,-83,251379,-66,168962,-50,375427,-82,220263,-52
90.56,8.86,6.51,264053,-65,250129,-64,153508,-44,246429,-83,251380,-66,168963,-50,375415,-82,220267,-52
90.57,8.86,6.51,264049,-65,256433,-65,153509,-44,246438,-83,251381,-66,168964,-50,375403,-82,220271,-52
90.61,8.86,6.51,264034,-65,247063,-64,153511,-44,246471,-83,251384,-66,168967,-50,375357,-82,220288,-52
94.23,8.86,6.51,262688,-65,248748,-64,153679,-44,249500,-83,251720,-66,169304,-50,371166,-81,221802,-52
94.24,8.86,6.51,271705,-65,248753,-64,153680,-44,249508,-83,251721,-66,169304,-50,371154,-81,221806,-52
94.25,8.86,6.51,273625,-65,248758,-64,153680,-44,249516,-83,251722,-66,169305,-50,371143,-81,221811,-52
94.26,8.86,6.51,267294,-65,248762,-64,153681,-44,249525,-83,251723,-66,169307,-50,371131,-81,221815,-52
94.28,8.86,6.51,264899,-65,248772,-64,153681,-44,249541,-83,251724,-66,169308,-50,371108,-81,221823,-52
94.29,8.86,6.51,274604,-65,248776,-64,153682,-44,249550,-83,251726,-66,169309,-50,371096,-81,221827,-52
94.3,8.86,6.51,267203,-65,248780,-64,153683,-44,249558,-83,251727,-66,169310,-50,371085,-81,221831,-52
94.31,8.86,6.51,261807,-65,248785,-64,153683,-44,249567,-83,251728,-66,169311,-50,371074,-81,221836,-52
94.33,8.86,6.51,272724,-65,248795,-64,153684,-44,249583,-83,251729,-66,169312,-50,371050,-81,221844,-52
94.34,8.86,6.51,270838,-65,248799,-64,153684,-44,249592,-83,251730,-66,169313,-50,371038,-81,221848,-52
94.35,8.86,6.51,263427,-65,248804,-64,153685,-44,249600,-83,251731,-66,169314,-50,371027,-81,221853,-52
94.36,8.86,6.51,259610,-66,248808,-64,153685,-44,249608,-83,251732,-66,169315,-50,371016,-81,221856,-52
94.37,8.86,6.51,261125,-65,248813,-64,153686,-44,249616,-83,251733,-66,169316,-50,371003,-81,221861,-52
94.38,8.86,6.51,261125,-65,248818,-64,153686,-44,249625,-83,251734,-66,169317,-50,370992,-81,221865,-52
94.39,8.86,6.51,262393,-65,248823,-64,153687,-44,249633,-83,251735,-66,169318,-50,370980,-81,221869,-52
94.4,8.86,6.51,261669,-65,248827,-64,153687,-44,249642,-83,251736,-66,169319,-50,370969,-81,221873,-52
94.42,8.86,6.51,267230,-65,248837,-64,153688,-44,249658,-83,251737,-66,169321,-50,370946,-81,221882,-52
94.43,8.86,6.51,270318,-66,248841,-64,153688,-44,249666,-83,251738,-66,169322,-50,370934,-81,221886,-52
94.44,8.86,6.51,262204,-66,248845,-64,153689,-44,249675,-83,251739,-66,169323,-50,370923,-81,221890,-52
94.45,8.86,6.51,261125,-65,248850,-64,153690,-44,249683,-83,251740,-66,169324,-50,370911,-81,221895,-52
94.47,8.86,6.51,262005,-65,248860,-64,153690,-44,249700,-83,251742,-66,169325,-50,370888,-81,221903,-52
94.48,8.86,6.51,261125,-65,248865,-64,153691,-44,249709,-83,251743,-66,169326,-50,370876,-81,221907,-52
94.49,8.86,6.51,261524,-66,248869,-64,153691,-44,249717,-83,251744,-66,169327,-50,370865,-81,221911,-52
94.5,8.86,6.51,265181,-65,248873,-64,153692,-44,249725,-83,251745,-66,169328,-50,370854,-81,221915,-52
94.51,8.86,6.51,273113,-66,248878,-64,153692,-44,249733,-83,251746,-66,169329,-50,370841,-81,221919,-52
94.52,8.86,6.51,263425,-65,248883,-64,153693,-44,249742,-83,251747,-66,169330,-50,370830,-81,221924,-52
94.53,8.86,6.51,272966,-65,248888,-64,153693,-44,249751,-83,251748,-66,169331,-50,370819,-81,221928,-52
94.54,8.86,6.51,274937,-65,248892,-64,153694,-44,249759,-83,251749,-66,169332,-50,370807,-81,221932,-52
94.55,8.86,6.51,266936,-65,248897,-64,153694,-44,249767,-83,251750,-66,169333,-50,370795,-81,221936,-52
94.57,8.86,6.51,274482,-65,248906,-64,153695,-44,249784,-83,251751,-65,169335,-50,370773,-81,221944,-52
94.65,8.86,6.51,262687,-65,248943,-64,153699,-44,249851,-83,251759,-65,169342,-50,370679,-81,221978,-52
94.66,8.86,6.51,262722,-65,248948,-64,153699,-44,249859,-83,251760,-65,169343,-50,370668,-81,221982,-52
94.67,8.86,6.51,264245,-65,248953,-64,153700,-44,249868,-83,251761,-65,169344,-50,370656,-81,221986,-52
94.68,8.86,6.51,262869,-65,248957,-64,153700,-44,249876,-83,251762,-65,169345,-50,370645,-81,221990,-52
94.69,8.86,6.51,262687,-65,248962,-64,153701,-44,249884,-83,251763,-65,169346,-50,370633,-81,221995,-52
94.7,8.86,6.51,262688,-65,248967,-64,153701,-44,249893,-83,251764,-65,169347,-50,370621,-81,221999,-52
94.71,8.86,6.51,262688,-65,248972,-64,153702,-44,249901,-83,251765,-65,169348,-50,370610,-81,222003,-52
94.73,8.86,6.51,264115,-65,248981,-64,153702,-44,249918,-83,251766,-65,169349,-50,370587,-81,222012,-52
94.78,8.86,6.51,262687,-65,249004,-64,153705,-44,249959,-83,251770,-65,169354,-50,370529,-81,222032,-52
94.79,8.86,6.51,263125,-65,249008,-64,153705,-44,249968,-83,251771,-65,169355,-50,370517,-81,222036,-52
94.8,8.86,6.51,265980,-65,249013,-64,153706,-44,249977,-83,251772,-65,169356,-50,370506,-81,222041,-52
94.81,8.86,6.51,273746,-64,249018,-64,153706,-44,249984,-83,251774,-65,169357,-50,370494,-81,222045,-52
94.82,8.86,6.51,276538,-65,249023,-64,153707,-44,249993,-83,251775,-65,169358,-50,370483,-81,222049,-52
94.83,8.86,6.51,263731,-65,249028,-64,153707,-44,250001,-83,251775,-65,169359,-50,370471,-81,222053,-52
94.84,8.86,6.51,274497,-65,249032,-64,153708,-44,250010,-83,251777,-65,169360,-50,370460,-81,222057,-52
94.85,8.86,6.51,265392,-65,249037,-64,153708,-44,250018,-83,251778,-65,169361,-50,370448,-81,222062,-52
94.86,8.86,6.51,261125,-65,249042,-64,153709,-44,250027,-83,251779,-65,169362,-50,370436,-81,222066,-52
94.88,8.86,6.51,263502,-65,249050,-64,153710,-44,250044,-83,251780,-65,169364,-50,370413,-81,222074,-52
94.89,8.86,6.51,273003,-65,249055,-64,153710,-44,250052,-83,251781,-65,169365,-50,370402,-81,222078,-52
94.9,8.86,6.51,267144,-65,249060,-64,153711,-44,250060,-83,251782,-65,169366,-50,370390,-81,222082,-52
98.59,8.86,6.51,262346,-65,250778,-64,153882,-44,253147,-83,252124,-65,169708,-50,366118,-81,223354,-52
98.6,8.86,6.51,262345,-65,250782,-64,153883,-44,253156,-83,252125,-65,169709,-50,366106,-81,222101,-52
98.61,8.86,6.51,262344,-65,250787,-64,153884,-44,253164,-83,252126,-65,169710,-50,366095,-81,214023,-52
98.62,8.86,6.51,262343,-65,250791,-64,153884,-44,253172,-83,252127,-65,169711,-50,366083,-81,211409,-52
98.63,8.86,6.51,262342,-65,250796,-64,153885,-44,253180,-83,252128,-65,169712,-50,366072,-81,210002,-52
98.65,8.86,6.51,262340,-65,250805,-64,153885,-44,253197,-83,252130,-65,169714,-50,366049,-81,211154,-52
98.66,8.86,6.51,262339,-65,250810,-64,153886,-44,253206,-83,252131,-65,169715,-50,366037,-81,212502,-52
98.67,8.86,6.51,262338,-65,250815,-64,153886,-44,253214,-83,252132,-65,169716,-50,366025,-81,211494,-51
98.69,8.86,6.51,262336,-65,250824,-64,153887,-44,253230,-83,252134,-65,169718,-50,366002,-81,211124,-51
98.71,8.86,6.51,262335,-65,250833,-64,153888,-44,253247,-83,252135,-65,169719,-50,365979,-81,211124,-52
98.72,8.86,6.51,262334,-65,250838,-64,153888,-44,253256,-83,252136,-65,169720,-50,365967,-81,210631,-51
98.73,8.86,6.51,262333,-65,250842,-64,153889,-44,253264,-83,252137,-65,169721,-50,365956,-81,211048,-51
98.75,8.86,6.51,262331,-65,250852,-64,153890,-44,253281,-83,252139,-65,169723,-50,365933,-81,221887,-52
98.77,8.86,6.51,262329,-65,250861,-64,153891,-44,253297,-83,252141,-65,169725,-50,365910,-81,209376,-51
98.78,8.86,6.51,262328,-65,250866,-64,153892,-44,253305,-83,252142,-65,169726,-50,365898,-81,206884,-51
98.8,8.86,6.51,262326,-65,250875,-64,153892,-44,253323,-82,252144,-65,169728,-50,365875,-81,219802,-52
98.81,8.86,6.51,262325,-65,250880,-64,153893,-44,253331,-82,252145,-65,169729,-50,365863,-81,212001,-52
98.82,8.86,6.51,262324,-65,250885,-64,153893,-44,253340,-82,252146,-65,169730,-50,365851,-81,209920,-53
98.83,8.86,6.51,262323,-65,250889,-64,153894,-44,253348,-82,252147,-65,169731,-50,365840,-81,220316,-53
98.84,8.86,6.51,262322,-65,250894,-64,153894,-44,253356,-82,252148,-65,169732,-50,365828,-81,214129,-53
98.86,8.86,6.51,262321,-65,250903,-64,153895,-44,253373,-82,252149,-65,169733,-50,365805,-81,210162,-53
98.87,8.86,6.51,262320,-65,250907,-64,153895,-44,253381,-82,252150,-65,169734,-50,365794,-81,211125,-53
98.88,8.86,6.51,262319,-65,250912,-64,153896,-44,253390,-82,252151,-65,169735,-50,365782,-81,211124,-52
98.89,8.86,6.51,262318,-65,250917,-64,153897,-44,253398,-82,252152,-65,169736,-50,365771,-81,211233,-52
98.91,8.86,6.51,262316,-65,250927,-64,153898,-44,253414,-82,252154,-65,169738,-50,365747,-81,220113,-52
98.92,8.86,6.51,262315,-65,250931,-64,153898,-44,253423,-82,252155,-65,169739,-50,365736,-81,220499,-53
98.93,8.86,6.51,262314,-65,250935,-64,153899,-44,253431,-82,252156,-65,169740,-50,365724,-81,210983,-53
98.95,8.86,6.51,262312,-65,250945,-64,153899,-44,253449,-82,252158,-65,169742,-50,365701,-81,218325,-53
98.96,8.86,6.51,262311,-65,250950,-64,153900,-44,253456,-82,252159,-65,169743,-50,365690,-81,208664,-53
98.97,8.86,6.51,262310,-65,250954,-64,153900,-44,253464,-82,252160,-65,169744,-50,365678,-81,206704,-53
98.98,8.86,6.51,262309,-65,250959,-64,153901,-44,253473,-82,252161,-65,169745,-50,365667,-81,214341,-53
98.99,8.86,6.51,262308,-65,250963,-64,153901,-44,253481,-82,252162,-65,169746,-50,365655,-81,219491,-53
99.01,8.86,6.51,262307,-65,250973,-64,153902,-44,253498,-82,252163,-65,169747,-50,365631,-81,215445,-53
99.02,8.86,6.51,262306,-65,250977,-64,153902,-44,253506,-82,252164,-65,169748,-50,365620,-81,208416,-53
99.03,8.86,6.51,262305,-65,250982,-64,153903,-44,253515,-82,252165,-65,169749,-50,365608,-81,211996,-53
99.04,8.86,6.51,262304,-65,250987,-64,153903,-44,253524,-82,252166,-65,169750,-50,365597,-81,219490,-53
99.06,8.86,6.51,262302,-65,250996,-64,153905,-44,253540,-82,252168,-65,169752,-50,365573,-81,210125,-53
99.07,8.86,6.51,262301,-65,251001,-64,153905,-44,253548,-82,252169,-65,169753,-50,365562,-81,209562,-52
99.08,8.86,6.51,262300,-65,251006,-64,153906,-44,253557,-82,252170,-65,169754,-50,365550,-81,209562,-52
99.1,8.86,6.51,262298,-65,251015,-64,153906,-44,253573,-82,252172,-65,169756,-50,365528,-81,221617,-52
99.11,8.86,6.51,262297,-65,251019,-64,153907,-44,253582,-82,252173,-65,169757,-50,365516,-81,210913,-52
99.12,8.86,6.51,262296,-65,251024,-64,153907,-44,253591,-82,252174,-65,169758,-50,365504,-81,209562,-52
99.13,8.86,6.51,262295,-65,251029,-64,153908,-44,253599,-82,252175,-65,169759,-50,365493,-81,209562,-52
99.14,8.86,6.51,262294,-65,251033,-64,153908,-44,253607,-82,252176,-65,169760,-50,365481,-81,208544,-53
99.16,8.86,6.51,262293,-65,251043,-64,153909,-44,253624,-82,252177,-65,169761,-50,365458,-81,207129,-52
99.17,8.86,6.51,262292,-65,251048,-64,153909,-44,253632,-82,252178,-65,169762,-50,365446,-81,209135,-53
99.18,8.86,6.51,262291,-65,251052,-64,153910,-44,253641,-82,252179,-65,169763,-50,365435,-81,210723,-53
99.19,8.86,6.51,262290,-65,251057,-64,153910,-44,253649,-82,252180,-65,169764,-50,365424,-81,211062,-53
99.2,8.86,6.51,262289,-65,251062,-64,153911,-44,253657,-82,252181,-65,169765,-50,365412,-81,222782,-53
99.21,8.86,6.51,262288,-65,251066,-64,153911,-44,253665,-82,252182,-65,169766,-50,365400,-81,223625,-53
99.22,8.86,6.51,262287,-65,251071,-64,153912,-44,253674,-82,252183,-65,169767,-50,365388,-81,223624,-53
99.24,8.86,6.51,262285,-65,251080,-64,153913,-44,253691,-82,252184,-65,169769,-50,365365,-81,211126,-53
102.9,8.86,6.51,261945,-65,252784,-64,154084,-44,256752,-82,252524,-65,170109,-50,361128,-80,212322,-53
102.91,8.86,6.51,261944,-65,252789,-64,154084,-44,256761,-82,252525,-65,170110,-50,355384,-80,212326,-53
102.92,8.86,6.51,261943,-65,252793,-64,154085,-44,256769,-82,252526,-65,170111,-50,352266,-80,212329,-53
102.93,8.86,6.51,261942,-65,252798,-64,154085,-44,256778,-82,252527,-65,170112,-50,357063,-80,212332,-53
102.95,8.86,6.51,261940,-65,252807,-64,154086,-44,256794,-82,252529,-65,170114,-50,342591,-80,212339,-53
102.96,8.86,6.51,261939,-65,252812,-64,154086,-44,256803,-82,252530,-65,170115,-50,346182,-80,212342,-53
102.97,8.86,6.51,261938,-65,252816,-64,154087,-44,256811,-82,252531,-65,170116,-50,348095,-80,212346,-53
102.98,8.86,6.51,261937,-65,252821,-64,154087,-44,256820,-82,252532,-65,170117,-50,347760,-80,212349,-53
103,8.86,6.51,261936,-65,252830,-64,154088,-44,256836,-82,252533,-65,170118,-50,351797,-80,212356,-53
103.01,8.86,6.51,261935,-65,252835,-64,154088,-44,256844,-82,252534,-65,170119,-50,345110,-79,212359,-53
103.02,8.86,6.51,261934,-65,252840,-64,154089,-44,256853,-82,252535,-65,170120,-50,333117,-80,212362,-53
103.03,8.86,6.51,261933,-65,252845,-64,154089,-44,256861,-82,252536,-65,170121,-50,308829,-80,212365,-53
103.04,8.86,6.51,261932,-65,252849,-64,154090,-44,256870,-82,252537,-65,170122,-50,375181,-80,212368,-53
103.05,8.86,6.51,261931,-65,252853,-64,154091,-44,256878,-82,252538,-65,170123,-50,372572,-80,212371,-53
103.06,8.86,6.51,261930,-65,252858,-64,154091,-44,256887,-82,252539,-65,170124,-50,328075,-80,212375,-53
103.07,8.86,6.51,261929,-65,252863,-64,154092,-44,256895,-82,252540,-65,170125,-50,360167,-81,212378,-53
103.08,8.86,6.51,261928,-65,252868,-64,154092,-44,256903,-82,252541,-65,170126,-50,371471,-80,212381,-53
103.11,8.86,6.51,261925,-65,252881,-64,154093,-44,256928,-82,252544,-65,170129,-50,345750,-84,212391,-53
103.12,8.86,6.51,261924,-65,252886,-64,154094,-44,256936,-82,252545,-65,170130,-50,353819,-85,212395,-53
103.14,8.86,6.51,261923,-65,252895,-64,154094,-44,256953,-82,252546,-65,170131,-50,349094,-84,212401,-53
103.15,8.86,6.51,261922,-65,252900,-64,154095,-44,256961,-82,252547,-65,170132,-50,349274,-84,212404,-53
103.2,8.86,6.51,261917,-65,252923,-64,154097,-44,257004,-82,252552,-65,170137,-50,395814,-82,212421,-53
103.21,8.86,6.51,261916,-65,252928,-64,154098,-44,257012,-82,252553,-65,170138,-50,393344,-83,212424,-53
103.22,8.86,6.51,261915,-65,252932,-64,154099,-44,257021,-82,252554,-65,170139,-50,388233,-83,212428,-53
103.23,8.86,6.51,261914,-65,252937,-64,154099,-44,257029,-82,252555,-65,170140,-50,392192,-83,212431,-53
103.25,8.86,6.51,261913,-65,252947,-64,154100,-44,257045,-82,252556,-65,170141,-50,391608,-83,212437,-53
103.26,8.86,6.51,261911,-65,252951,-64,154100,-44,257054,-82,252558,-65,170143,-50,385983,-83,212440,-53
103.27,8.86,6.51,261910,-65,252955,-64,154101,-44,257062,-82,252559,-65,170144,-50,395473,-84,212444,-53
103.29,8.86,6.51,261909,-65,252965,-64,154101,-44,257079,-82,252560,-65,170145,-50,347894,-82,212450,-53
103.3,8.86,6.51,261908,-65,252970,-64,154102,-44,257087,-82,252561,-65,170146,-50,341441,-83,212453,-53
103.31,8.86,6.51,261907,-65,252974,-64,154102,-44,257095,-82,252562,-65,170147,-50,351863,-83,212457,-53
103.33,8.86,6.51,261905,-66,252984,-64,154103,-44,257112,-82,252564,-65,170149,-50,425991,-86,212463,-53
103.34,8.86,6.51,261904,-66,252988,-64,154104,-44,257120,-82,252565,-65,170150,-50,379106,-86,212466,-53
103.35,8.86,6.51,261903,-66,252993,-64,154105,-44,257129,-82,252566,-65,170151,-50,430865,-87,212469,-53
103.36,8.86,6.51,261902,-66,252998,-64,154105,-44,257137,-82,252567,-65,170152,-50,360835,-86,212473,-53
103.37,8.86,6.51,261901,-66,253002,-64,154106,-44,257146,-82,252568,-65,170153,-50,389500,-86,212477,-53
103.38,8.86,6.51,261900,-66,253007,-64,154106,-44,257154,-82,252569,-65,170154,-50,434369,-85,212480,-53
103.4,8.86,6.51,261898,-66,253016,-64,154107,-44,257171,-82,252571,-65,170156,-50,424189,-84,212486,-53
103.41,8.86,6.51,261897,-66,253021,-64,154107,-44,257180,-82,252572,-65,170157,-50,439532,-85,212489,-53
103.42,8.86,6.51,261896,-66,253026,-64,154108,-44,257188,-82,252573,-65,170157,-50,451691,-85,212493,-53
103.43,8.86,6.51,261895,-66,253030,-64,154108,-44,257196,-82,252574,-65,170158,-50,448196,-85,212496,-53
103.45,8.86,6.51,261894,-66,253040,-64,154109,-44,257213,-82,252575,-65,170160,-50,441062,-85,212502,-53
103.46,8.86,6.51,261893,-66,253044,-64,154109,-44,257221,-82,252576,-65,170161,-50,436123,-84,212506,-53
107.1,8.86,6.51,261555,-66,254739,-64,154279,-44,260266,-82,252914,-65,170289,-50,433071,-84,213696,-53
